date,title,content,sentiment,label
2023-09-01 14:32:22,"[""['"", '삼성전자', ""',"", ""',',"", ""'"", '장중', ""',"", ""'"", '5', ""',"", ""'%',"", ""'급등…7만원대',"", ""'"", '회복', ""']""]",[],0.44,0
2023-08-31 18:01:09,"[""['"", '삼성전자', ""',"", '\'""환경·사람·미래와\',', ""'"", '의', ""',"", '""\'"",', ""'"", '의미', ""',"", ""'있',"", ""'"", '는', ""',"", ""'"", '연결', ""',"", '""\'"",', ""'"", '구현', ""',"", '\'""[\',', ""'"", 'IFA', ""',"", ""'"", '2023', ""',"", ""']']""]",[],0.33,0
2023-09-01 16:15:01,"[""['[마켓뷰]',"", ""'“',"", ""'"", '이', ""',"", ""'"", '게', ""',"", ""'"", '얼마', ""',"", ""'만이야”',"", ""'"", '삼성전자', ""',"", ""',',"", ""'"", '6', ""',"", ""'%',"", ""'상승…',"", ""'"", '코스닥', ""',"", ""'"", '이차전지', ""',"", ""'"", '는', ""',"", ""'"", '하락', ""']""]",[],0.57,1
2023-09-01 13:52:23,"['[""\'"",', ""'"", '크', '어', ""',"", ""'ㄴ',"", ""'"", '형님', ""',"", '""\'"",', ""'따르',"", ""'"", '아', ""',"", ""'"", '반도체株', ""',"", ""'질주…삼성전자',"", ""'"", '급등', ""',"", ""'"", '이유', ""',"", ""'"", '늘', 'ㄴ', ""']""]",[],0.38,0
2023-09-01 14:08:02,"[""['[',"", ""'"", 'IFA', ""',"", ""'"", '2023', ""',"", ""'현장+]',"", '""\'"",', ""'"", '관심', ""',"", ""'"", '폭발', ""',"", '""\'"",', ""'"", '삼성전자', ""',"", ""'전시관…AI',"", ""'"", '무장한', ""',"", ""'가전·품질',"", ""'"", '내세우', ""',"", ""'ㄴ',"", ""'"", 'TV', ""']""]",[],0.55,1
2023-09-01 16:34:15,"[""['"", '코스피', ""',"", ""',',"", ""'"", '삼성전자', ""',"", ""'"", '견', '이', 'ㄴ', ""',"", ""'"", '에', ""',"", ""'"", '0.', '3', ""',"", ""'%',"", ""'상승…2560선',"", ""'"", '마감', ""',"", ""'[',"", ""'"", '마감시황', ""',"", ""']']""]",[],0.4,0
2023-09-01 16:28:03,"[""['‘시총',"", ""'420조’',"", ""'"", '코스피', ""',"", ""'"", '1위', ""',"", ""'"", '삼성전자', ""',"", ""'"", '6', ""',"", ""'%',"", ""'급등…',"", ""'“왜',"", ""'"", ""?'"", ',', ""'”"", ""']""]",[],0.48,0
2023-09-01 11:33:01,"[""['"", '코스피', ""',"", ""',',"", ""'"", '2550대', ""',"", ""'"", '에서', ""',"", ""'등락…',"", ""'"", '삼성전자', ""',"", ""'"", '3', ""',"", ""'%',"", ""'"", '강세', ""']""]",[],0.45,0
2023-09-01 16:24:26,"[""['"", '코스피', ""',"", ""',',"", ""'"", '삼성전자', ""',"", ""'"", '독주', ""',"", ""'"", '에', ""',"", ""'강보합…외',"", ""'"", '이', ""',"", ""'ㄴ',"", ""'6거래',"", ""'"", '이', ""',"", ""'ㄹ',"", ""'"", '만', ""',"", ""'"", '에', ""',"", '""\'"",', ""'"", '사', '이', '자', ""',"", '""\'("",', ""'"", '종합', ""',"", ""')']""]",[],0.55,1
2023-09-01 09:05:51,"[""['위메프,',"", ""'"", '2일', ""',"", ""'"", '하루', ""',"", '""\'"",', ""'"", '삼성전자', ""',"", ""'"", '브랜드', ""',"", ""'"", '메모리', ""',"", '""\'"",', ""'행사…최대',"", ""'"", '22', ""',"", ""'%',"", ""'"", '할인', ""']""]",[],0.5,1
2023-08-31 18:00:03,"[""['"", '삼성전자', ""',"", '\'""스마트싱스\',', ""'"", '생태계', ""',"", '""발전…\'의미있"",', ""'"", '는', ""',"", ""'"", '연결', ""',"", '""\'"",', ""'"", '확대', ""',"", '\'""\']']",[],0.45,0
2023-09-01 14:38:35,"[""['"", '삼성전자', ""',"", ""'"", '6', ""',"", ""'%',"", ""'"", '대', ""',"", ""'급등…한',"", ""'"", '달', ""',"", ""'"", '만', '에', ""',"", ""'"", '7만원', ""',"", ""'"", '돌파', ""']""]",[],0.46,0
2023-09-01 14:53:36,"['[\'""\',', ""'"", '마침내', ""',"", '\'7만전자""\',', ""'"", '환호', ""',"", ""'"", '하', '어', ""',"", ""'ㄴ',"", ""'삼성전자…나홀',"", ""'"", '로', ""',"", ""'"", '코스피', ""',"", ""'"", '견인', ""']""]",[],0.4,0
2023-09-01 14:23:01,"[""['"", '반도체주', ""',"", ""'볕드나…삼성전자,',"", ""'"", '장중', ""',"", ""'"", '5', ""',"", ""'%',"", ""'"", '대', ""',"", ""'‘급등’"", ""']""]",[],0.53,1
2023-09-01 16:47:01,"[""['"", '삼성생명', ""',"", ""',',"", ""'"", '삼성전자', ""',"", ""'"", '지분', ""',"", ""'"", '매도설', ""',"", ""'"", '나', ""',"", ""'"", '아', ""',"", ""'"", '오', ""',"", ""'"", '는', ""',"", ""'"", '까닭', ""',"", ""'"", '은', ""']""]",[],0.37,0
2023-09-01 15:34:51,"[""['"", '코스피', ""',"", ""',',"", ""'"", '2,560대', ""',"", ""'"", '서', ""',"", ""'"", '강보합', ""',"", ""'마감…삼성전자',"", ""'"", '급등', ""']""]",[],0.4,0
2023-09-01 08:23:01,"[""['"", '페이', ""',"", ""'"", '시장', ""',"", ""'"", '200조', ""',"", ""'찍',"", ""'"", '은', ""',"", ""'"", '삼성전자', ""',"", ""',',"", ""'핀테크',"", '""강화…\'블룸"",', ""'"", 'TF', ""',"", '""\'"",', ""'"", '조직', ""',"", ""'[',"", ""'"", 'biz', ""',"", ""'-',"", ""'"", '플러스', ""',"", ""']']""]",[],0.53,1
2023-09-01 15:06:01,"[""['[',"", ""'"", '속보', ""',"", ""']',"", ""'"", '삼성전자', ""',"", ""',',"", ""'"", '하', '어', ""',"", ""'ㄴ',"", ""'"", '달여', ""',"", ""'"", '만', ""',"", ""'"", '에', ""',"", ""'"", '7만원', ""',"", ""'"", '돌파', ""']""]",[],0.42,0
2023-09-01 15:49:01,"[""['"", '코스피', ""',"", ""',',"", ""'"", '외', ""',"", ""'"", '이', ""',"", ""'ㄴ',"", ""'‘사자’',"", ""'"", '에', ""',"", ""'"", '소폭', ""',"", ""'오르',"", ""'"", '아', ""',"", ""'"", '2560대', ""',"", ""'."", ""..'"", ',', ""'"", '삼성전자', ""',"", ""'"", '급등', ""',"", ""'"", '에', ""',"", ""'"", '강보합', ""',"", ""'"", '마감', ""']""]",[],0.42,0
2023-09-01 10:24:00,"['[""\'"",', ""'"", '7', ""',"", ""'"", '만', ""',"", ""'"", '전자', ""',"", '""\'"",', ""'다시',"", ""'갈까…삼성전자,',"", ""'"", '장', ""',"", ""'"", '초반', ""',"", ""'"", '6만9100원', ""',"", ""'찍었다[핫종목',"", ""']']""]",[],0.46,0
2023-09-01 09:46:46,"['[\'""\',', ""'"", '반도체', ""',"", ""'"", '수출', ""',"", '\'개선세""…삼성전자\',', ""'"", '상승', ""',"", ""'"", '탄력', ""']""]",[],0.38,0
2023-09-01 08:28:49,"[""['"", '삼성전자', ""',"", ""',',"", ""'"", 'IFA', ""',"", ""'"", '2023', ""',"", ""'스마트싱스',"", ""'체험존',"", ""'"", '운영', ""']""]",[],0.47,0
2023-09-01 08:29:05,"[""['"", '삼성전자', ""',"", ""',',"", ""'"", 'IFA', ""',"", ""'"", '2023', ""',"", ""'스마트싱스',"", ""'체험존',"", ""'"", '운영', ""']""]",[],0.47,0
2023-09-01 13:35:08,"[""['"", '삼성전자', ""',"", ""',',"", ""'"", '삼성', ""',"", ""'"", '강남', ""',"", ""'"", '서', ""',"", ""'"", '디즈니', ""',"", ""'팬심',"", ""'"", '저격', ""',"", ""'`',"", ""'"", '디즈니', ""',"", ""'"", '콜라보', ""',"", ""'전시`',"", ""'"", '운영', ""']""]",[],0.51,1
2023-08-31 17:49:07,"[""['"", '레인보우로보틱스', ""',"", ""',',"", ""'"", '코스닥', ""',"", ""'시총',"", ""'10위로…삼성전자',"", ""'"", '로봇', ""',"", ""'"", '도입', ""',"", ""'"", '기대감', ""',"", ""'"", '부각', ""']""]",[],0.44,0
