date,title,content,sentiment,label
2023-08-14 09:22:09,"['동부건설', ',', ""'"", '용', '이', 'ㄴ', '센트레빌', ""그리니에'"", '이달', '중', '분양']",[],0.63,1
2023-08-13 18:25:03,"['에코프', '로', '쏠리', 'ㅁ', '진정…', '개미', ""'삼전·포스코·2차전지'"", '분산투자']",[],0.55,1
2023-08-14 11:08:06,"['오늘의집', ',', '열', 'ㄴ', '중', '최대', '세일', '\'오시즌위크\'…""89%까지', '할인', '""']",[],0.43,0
2023-08-13 14:09:01,"['정부', '육성', '의지에…반도체', '과', '합격선', '의대', ""'"", '턱', '밑', ""'""]",[],0.64,1
2023-08-13 15:15:01,"['中', ',', '90형대', '초대형', 'TV', '도', '반값', '파상공세']",[],0.47,0
2023-08-14 06:30:00,"['삼성', '부터', '한화', '까지', '...', '대기업', '매료', '시키', 'ㄴ', '200兆', '로봇시장']",[],0.47,0
2023-08-14 09:01:53,"[""[칩톡]'개봉박두'"", '美', '반도체', '보조금', '69兆', '잡', '아라']",[],0.49,0
2023-08-14 12:01:36,"['[', '단독', ']', '尹', ',', '초', '이', '기', '부터', ""'김태우"", '사', '면', ""'"", '의지…""권력형', '비', '이', '리', '공익신고자', '""']",[],0.37,0
2023-08-14 09:30:30,"['증시', '변동성', '확대', '진원지', '이차전지주', '쏠림현상', '완화']",[],0.62,1
2023-08-14 07:16:01,"['“한국기업', '오', '면', '인센티브”…인구', '대국', '이', '러브콜', '하', 'ㄴ', '회사', '는', '어디']",[],0.47,0
2023-08-14 11:21:01,"['“남자', '와', '여자', '의', '눈', '다르다”', '밝히', '어', '내', 'ㄴ', '이창림', '교수', ',', '젊', '은', '과학자상', '트', '었다']",[],0.47,0
2023-08-13 14:34:01,"['오', 'ㄹ', '기업실적', '상저하고라더니…증권', '가', '전망치', ',', '연초比', '31%↓']",[],0.6,1
2023-08-13 15:16:01,"['이재용', ""'"", '복권', ""1년'…글로벌"", '행보·초격차', '투자', '로', ""'뉴삼성'"", '속도']",[],0.6,1
2023-08-14 06:01:01,"['‘1시간30분', '미', '만', '외출’', '때', 'ㄴ', '고민', '말', '고', '에어컨', '크', '어', '두', '기']",[],0.61,1
2023-08-13 17:11:03,"['[', '단독', ']', '勞,', '40년', '되', 'ㄴ', ""'"", '불임휴가', ""'"", '폐', '이', '지', '도', '반대…""기가팩토리', '유치', '?', '꾸', 'ㅁ', '같', '은', '얘기', '""']",[],0.5,0
2023-08-14 11:16:12,"['韓주식', '투', '이', '자', '매력', '도', '7개월래', '최저']",[],0.61,1
2023-08-13 20:55:02,"['전', '경련', '활동', '접', '었던', '삼성', ',', '6년', '만', '에', '뒤집', '나']",[],0.51,1
2023-08-13 16:21:01,"['""카톡·셀카', '2초', '이', '면', 'OK""…MZ', '도', '반하', '었다는', ""'갤Z5"", ""플립'"", '쓰', '어', '보', '니', '[', '조아라', '의', 'IT', ""'"", 's', 'fun', ']']",[],0.34,0
2023-08-13 19:53:07,"['‘흥행', '순항’', '갤Z', '에', '모토', '로이', '라', '도전장…', '폴더블폰', '판', '커지', '나']",[],0.41,0
2023-08-13 14:13:01,"['막', '내리', 'ㄴ', ""'잼버리'→안갯속"", ""'부산엑스포'…다시"", '뛰', '는', '재계']",[],0.48,0
2023-08-14 03:05:42,"['기업', '3분기', '실적', '전망치', ',', '31', '%', '급감…', '‘상저하고’', '빨간불']",[],0.46,0
2023-08-13 14:53:01,"['영원', '하', 'ㄴ', '승자', '없', '다', '...', '삼성', 'LG', '에', '밀리', 'ㄴ', '다이슨,', '반격', '의', '카드', '는', '[', '방영덕', '의', '디테일', ']']",[],0.4,0
2023-08-13 14:01:01,"['""', '덥', '어', '도', '너무', '덥다""…주방가전', '도', ""'"", '노파', '이', '어', ""'"", '가', '대세']",[],0.51,1
2023-08-14 08:20:02,"['""', '지난해', '반도체', '관련학과', '합격선', '상승…의대', '와', '점수격차', '축소', '""']",[],0.41,0
2023-08-14 04:06:17,"['삼성', '전', '경련', '복귀', ',', '16일', '준법감시委', '서', '판가름']",[],0.67,1
2023-08-14 09:28:54,"['코스피', ',', '美', '약세', '영향', '에', '장', '초반', '하락…환율', '1330원', '대', '강세', '[', '개장시황', ']']",[],0.63,1
2023-08-14 06:55:01,"['복권', '1년', '맞', '은', '이재', '용', ',', ""'"", '사법', '리스크', ""'"", '종식', '은', '언제']",[],0.67,1
2023-08-13 12:38:01,"['삼성·SK,', '저전력', 'D', '램', '개발', '경쟁…AI', '수요', '잡', '는다']",[],0.55,1
2023-08-13 18:23:04,"['TV', '밀', '고', '애플워치', '끌', '고', ""'"", '마이크', '로', 'LED', ""'"", '뜨', 'ㄴ다']",[],0.43,0
2023-08-14 10:59:01,"['""', '단순', ""'다꾸'"", '플랫폼', '아니다""…젤리크루', '가', 'IP', '로', '돌', 'ㄴ', '벌', '는', '법', '[', '그렇', '어서', '투자', '하', '었다', ']']",[],0.55,1
2023-08-14 07:56:05,"['“오늘', '韓', '증시', '하락', '출발…中단체관광', '관련주', '오르', 'ㄹ', '것”']",[],0.62,1
2023-08-14 11:45:01,"['강만수·이중근·신영자·김태우', '등', '2176명', '광복절', '특사']",[],0.51,1
2023-08-13 13:12:01,"['로봇', '도', '대박', '...', '삼성자산운용', ',', 'K', '로봇', '액티브', 'ETF', '순자산', '1000억원', '돌파']",[],0.5,1
2023-08-13 17:54:06,"['[', '기획', ']', '국민·기업', '이', '되살리', 'ㄴ', '잼버리…', '대한민국', '위기관리', '대응', '빛나', '아다']",[],0.6,1
2023-08-14 09:16:35,"['태풍', ""'카눈'"", '피하', '어', '지역', '서', '가전제품', '무상수리']",[],0.4,0
2023-08-14 12:09:01,"[""'"", '文폭', '로', ""'"", ""김태우·'李저격'"", '조광한', ""사면…'세월호"", '사찰', ""'"", '소강원', '복권']",[],0.56,1
2023-08-14 11:18:01,"[""'NO재팬'"", '사실상', '종료', '?', ""…'아사히맥주'"", '없', '어서', '못', '산다']",[],0.55,1
2023-08-14 11:44:01,"['‘광복절', '특사’', '박찬구·신영자', '사', '면', '...', '“경제', '사', 'ㄹ', '리', '이', '기', '에', '중점”']",[],0.39,0
2023-08-14 08:14:15,"['""', '소프트뱅크', ',', '비전펀드', '와', '상장', '앞두', 'ㄴ', 'Arm', '지분', '25', '%', '일', 'ㄴ', '수', '협상', '""']",[],0.5,0
2023-08-14 08:48:16,"['한미글로벌,', '상반기', '매출', '2천56억원', '역대', '최대…영업익', '137억원']",[],0.6,1
2023-08-14 11:08:03,"['“K반도체', '에', '유럽', '공장', '필요', '하', '어', '지', 'ㄹ', '것”', '[', '美반도체법', '시행', '1년', ']']",[],0.65,1
2023-08-14 03:05:30,"['더', '작', '고', '더', '빠르게…', '차량용', '반도체', '‘초미세공정’', '경쟁']",[],0.69,1
None,['None'],[],0.58,1
2023-08-14 11:40:03,"['김태우·이중근·박찬구·이호진', '광복절', '특별사면…최지성·장충기', '제외']",[],0.61,1
